541.16 643.751 0.542404 -0.22531
541.149 644.502 0.542623 -0.225595
541.13 645.252 0.54285 -0.225876
541.103 646.003 0.543086 -0.226154
541.068 646.753 0.543331 -0.226428
541.026 647.502 0.543586 -0.226699
540.975 648.251 0.543853 -0.226964
857.779 649 0.859561 -0.255914
847.557 649 0.851 -0.254618
837.336 649 0.842355 -0.252723
827.115 649 0.833449 -0.250159
816.893 649 0.82416 -0.247055
806.672 649 0.814374 -0.243611
796.451 649 0.804109 -0.240122
786.229 649 0.793463 -0.236875
776.008 649 0.782695 -0.234145
765.787 649 0.771988 -0.231999
755.565 649 0.761505 -0.230455
745.344 649 0.751247 -0.229451
735.123 649 0.740985 -0.228895
724.902 649 0.730443 -0.22878
714.68 649 0.7196 -0.229219
704.459 649 0.708581 -0.230231
694.238 649 0.697431 -0.232098
684.016 649 0.686586 -0.234171
673.795 649 0.676088 -0.236229
663.574 649 0.665918 -0.238044
653.352 649 0.655996 -0.239442
643.131 649 0.646211 -0.240341
632.91 649 0.636456 -0.240732
622.688 649 0.626648 -0.240683
612.467 649 0.616622 -0.24005
602.246 649 0.60647 -0.239234
592.024 649 0.59618 -0.23821
581.803 649 0.585748 -0.237008
571.582 649 0.575235 -0.235644
561.36 649 0.564742 -0.234011
551.139 649 0.554408 -0.231756
868 13.5208 0.868 0.0258112
868 27.0417 0.868 0.0193397
868 40.5625 0.868 0.0127593
868 54.0833 0.868 0.00606548
868 67.6042 0.868 -0.00071716
868 81.125 0.868 -0.00757053
868 94.6458 0.868 -0.0144684
868 108.167 0.868 -0.0213852
868 121.688 0.868 -0.0282867
868 135.208 0.868 -0.035146
868 148.729 0.868 -0.0419324
868 162.25 0.868 -0.0486195
868 175.771 0.868 -0.0551863
868 189.292 0.868 -0.0616208
868 202.812 0.868 -0.0679265
868 216.333 0.868 -0.0741063
868 229.854 0.868 -0.0802172
868 243.375 0.868 -0.0862616
868 256.896 0.868 -0.0922806
868 270.417 0.868 -0.0983062
868 283.938 0.868 -0.104358
868 297.458 0.868 -0.110442
868 310.979 0.868 -0.116546
868 324.5 0.868 -0.12265
868 338.021 0.868 -0.128716
868 351.542 0.868 -0.134702
868 365.062 0.868 -0.140574
868 378.583 0.868 -0.146304
868 392.104 0.868 -0.151878
868 405.625 0.868 -0.157297
868 419.146 0.868 -0.162578
868 432.667 0.868 -0.16775
868 446.188 0.868 -0.172868
868 459.708 0.868 -0.177968
868 473.229 0.868 -0.183094
868 486.75 0.868 -0.188281
868 500.271 0.868 -0.193541
868 513.792 0.868 -0.198858
868 527.312 0.868 -0.204206
868 540.833 0.868 -0.209575
868 554.354 0.868 -0.215034
868 567.875 0.868 -0.220609
868 581.396 0.868 -0.226359
868 594.917 0.868 -0.232285
868 608.438 0.868 -0.238337
868 621.958 0.868 -0.244434
868 635.479 0.868 -0.250525
535.774 0 0.530477 -0.00823199
546.491 0 0.540376 -0.00591388
557.208 0 0.550345 -0.00510814
567.925 0 0.560647 -0.00526921
578.642 0 0.571368 -0.0060017
589.359 0 0.582527 -0.00699894
600.076 0 0.59411 -0.00799303
610.793 0 0.606067 -0.00880169
621.51 0 0.618287 -0.00900655
632.227 0 0.630654 -0.00871416
642.944 0 0.64308 -0.00782461
653.661 0 0.655467 -0.00637039
664.378 0 0.667749 -0.00440138
675.094 0 0.679872 -0.00198832
685.811 0 0.691762 0.000807254
696.528 0 0.703367 0.00386045
707.245 0 0.714708 0.00705354
717.962 0 0.725752 0.01023
728.679 0 0.736538 0.0132994
739.396 0 0.747103 0.0161953
750.113 0 0.757487 0.0188671
760.83 0 0.767733 0.0212822
771.547 0 0.777881 0.0234297
782.264 0 0.787962 0.0253074
792.981 0 0.798004 0.0269438
803.698 0 0.808019 0.0283237
814.415 0 0.818029 0.0294815
825.132 0 0.828028 0.0304111
835.849 0 0.838026 0.0311308
846.566 0 0.848021 0.0316473
857.283 0 0.858017 0.0319774
527.551 5.54298 0.520727 -0.0141145
529.728 11.2177 0.522026 -0.0155988
531.583 17.006 0.523368 -0.0172686
533.108 22.8897 0.52462 -0.0190502
534.3 28.8499 0.525704 -0.0208972
535.153 34.8678 0.526577 -0.0227701
535.667 40.9243 0.527214 -0.0246419
535.159 59.0813 0.527421 -0.03003
533.131 71.0105 0.526033 -0.0332894
529.779 82.6374 0.523331 -0.0362037
525.146 93.8155 0.519287 -0.0387816
519.29 104.404 0.513906 -0.0411774
512.284 114.27 0.507245 -0.0435739
504.217 123.289 0.499358 -0.0461122
495.19 131.348 0.490377 -0.048729
485.318 138.344 0.480408 -0.051167
474.723 144.19 0.469705 -0.0532755
463.541 148.813 0.458491 -0.0548053
451.911 152.154 0.44693 -0.0555977
439.979 154.171 0.435167 -0.0555917
427.898 154.838 0.423328 -0.0548599
415.817 154.148 0.411575 -0.0535708
403.89 152.108 0.400091 -0.0519674
392.266 148.745 0.388972 -0.0503387
381.092 144.101 0.378482 -0.0488572
370.509 138.235 0.368709 -0.0476974
360.65 131.22 0.35969 -0.0466577
351.638 123.144 0.351528 -0.0454302
343.589 114.11 0.344341 -0.0437036
336.602 104.231 0.338127 -0.0413634
330.765 93.6309 0.332822 -0.0384376
326.153 82.4439 0.328424 -0.035053
322.824 70.8107 0.325015 -0.0313003
320.818 58.8777 0.322732 -0.0273169
320.162 46.7951 0.321647 -0.0232296
320.864 34.7151 0.321738 -0.0192172
322.915 22.7898 0.322841 -0.0155194
326.289 11.1693 0.324614 -0.0123517
248.521 0 0.24806 0.000522036
260.296 0 0.258829 0.00307519
272.07 0 0.26968 0.00384738
283.845 0 0.280657 0.00362934
295.619 0 0.29166 0.00251309
307.394 0 0.302601 0.000345544
319.169 0 0.313833 -0.00344889
238.198 3.83512 0.236653 -0.00572981
239.463 7.73579 0.237024 -0.00675535
240.539 11.6929 0.237454 -0.00785991
241.422 15.6973 0.23787 -0.00904171
242.111 19.7397 0.23822 -0.0102877
242.605 23.8106 0.238474 -0.0115873
242.901 27.9005 0.238606 -0.0129255
242.484 41.3512 0.2379 -0.0174672
240.942 50.5888 0.236268 -0.0206116
238.394 59.6008 0.233669 -0.0236384
234.87 68.2777 0.230151 -0.0264687
230.412 76.5142 0.225776 -0.0290184
225.075 84.2103 0.220623 -0.0312111
218.924 91.2725 0.21476 -0.0330013
212.034 97.6153 0.20824 -0.0343576
204.487 103.161 0.201106 -0.0353079
196.376 107.844 0.193419 -0.0359138
187.799 111.605 0.185261 -0.0362667
178.861 114.4 0.176716 -0.0364546
169.669 116.195 0.167887 -0.0365358
160.336 116.968 0.158891 -0.0365367
150.974 116.709 0.149852 -0.0364654
141.697 115.422 0.14088 -0.0362937
132.619 113.122 0.132183 -0.0361908
123.848 109.837 0.123895 -0.0359869
115.492 105.608 0.116089 -0.0356929
107.653 100.485 0.10885 -0.0352178
100.424 94.53 0.102275 -0.0344392
93.8943 87.8163 0.0964429 -0.0332685
88.1428 80.4249 0.0913924 -0.0316691
83.2395 72.4458 0.0871263 -0.0296561
79.2437 63.9756 0.0836763 -0.0272778
76.204 55.1172 0.0809995 -0.0246166
74.1572 45.9782 0.07916 -0.0217683
73.1284 36.6695 0.0781442 -0.018771
73.1298 27.3042 0.0779463 -0.0157258
74.1616 17.9958 0.0785006 -0.0127614
76.2111 8.85742 0.0795927 -0.0100681
9.9067 0 0.0105554 5.50697e-05
19.8134 0 0.0210438 0.000155841
29.7201 0 0.0313983 0.000256144
39.6268 0 0.0415515 0.000243133
49.5335 0 0.0514409 -6.13066e-05
59.4402 0 0.0609972 -0.000954922
69.3469 0 0.0704529 -0.00310262
363.761 198.438 0.358704 -0.0694384
362.178 207.757 0.357569 -0.0716027
359.561 216.84 0.355451 -0.0735859
355.944 225.573 0.352316 -0.0753819
351.371 233.846 0.348173 -0.0770139
345.902 241.555 0.34306 -0.0785409
339.603 248.603 0.337029 -0.0800266
332.555 254.902 0.33015 -0.0815013
324.846 260.371 0.322523 -0.0829137
316.573 264.944 0.314272 -0.0842825
307.84 268.561 0.305559 -0.0855564
298.757 271.178 0.296522 -0.0867252
289.438 272.761 0.287299 -0.0877982
280 273.291 0.278024 -0.0887993
270.562 272.761 0.268808 -0.0897516
261.243 271.178 0.259758 -0.0906654
252.16 268.561 0.251041 -0.091457
243.427 264.944 0.242698 -0.0919849
235.154 260.371 0.234874 -0.0920871
227.445 254.902 0.227709 -0.0916392
220.397 248.603 0.221285 -0.0906011
214.098 241.555 0.215596 -0.0890246
208.629 233.846 0.210621 -0.0870005
204.056 225.573 0.206375 -0.0846123
200.439 216.84 0.202941 -0.0819181
197.822 207.757 0.200376 -0.0789948
196.239 198.438 0.198799 -0.0759327
195.709 189 0.198269 -0.0727844
196.239 179.562 0.198834 -0.0696228
197.822 170.243 0.200489 -0.0665241
200.439 161.16 0.203197 -0.0635541
204.056 152.427 0.206884 -0.0607758
208.629 144.154 0.211444 -0.0582908
214.098 136.445 0.216814 -0.0561726
220.397 129.397 0.222893 -0.0544453
227.445 123.098 0.229624 -0.05312
235.154 117.629 0.236958 -0.0521651
243.427 113.056 0.244832 -0.0515184
252.16 109.439 0.253183 -0.0510965
261.243 106.822 0.261947 -0.0508706
270.562 105.239 0.27106 -0.0506979
280 104.709 0.280267 -0.0506838
289.438 105.239 0.289442 -0.0508093
298.757 106.822 0.298471 -0.0510044
307.84 109.439 0.307218 -0.0512372
316.573 113.056 0.315562 -0.0514955
324.846 117.629 0.323399 -0.051828
332.555 123.098 0.330617 -0.0523298
339.603 129.397 0.337102 -0.0531604
345.902 136.445 0.342756 -0.0543666
351.371 144.154 0.347534 -0.0559576
355.944 152.427 0.351431 -0.0578619
359.561 161.16 0.354489 -0.0600011
362.178 170.243 0.356752 -0.0622877
363.761 179.562 0.358228 -0.0646676
728.091 148.714 0.718181 -0.0534476
726.293 159.294 0.716336 -0.0571511
723.322 169.605 0.713291 -0.0609118
719.216 179.519 0.709112 -0.0647041
714.025 188.911 0.703844 -0.0684533
707.815 197.663 0.697573 -0.0720677
700.665 205.665 0.690428 -0.075428
692.663 212.815 0.682615 -0.0783434
683.911 219.025 0.674305 -0.0806767
674.519 224.216 0.665602 -0.0823231
664.605 228.322 0.656432 -0.0832007
654.294 231.293 0.646523 -0.0832442
643.714 233.091 0.636587 -0.0826978
633 233.692 0.626484 -0.0815739
622.286 233.091 0.615972 -0.0799751
611.706 231.293 0.605656 -0.078373
601.395 228.322 0.595684 -0.0769513
591.481 224.216 0.586228 -0.0757032
582.089 219.025 0.57736 -0.0746351
573.337 212.815 0.56915 -0.0735988
565.335 205.665 0.561703 -0.0724511
558.185 197.663 0.555109 -0.0710304
551.975 188.911 0.549435 -0.0692715
546.784 179.519 0.544699 -0.0671452
542.678 169.605 0.540894 -0.0647287
539.707 159.294 0.537971 -0.062089
537.909 148.714 0.535947 -0.0593153
537.308 138 0.53488 -0.0565015
537.909 127.286 0.534865 -0.0537365
539.707 116.706 0.536012 -0.0511202
542.678 106.395 0.538411 -0.0487326
546.784 96.4807 0.54207 -0.0465629
551.975 87.0887 0.546914 -0.0445627
558.185 78.3369 0.552972 -0.0425838
565.335 70.3354 0.560157 -0.0405588
573.337 63.1848 0.56832 -0.0385721
582.089 56.9751 0.57731 -0.0367283
591.481 51.7843 0.586942 -0.0351411
601.395 47.6777 0.59704 -0.0338509
611.706 44.707 0.607437 -0.0328427
622.286 42.9095 0.618012 -0.0320578
633 42.3078 0.628608 -0.0314048
643.714 42.9095 0.639101 -0.0308471
654.294 44.707 0.64936 -0.0304266
664.605 47.6777 0.659245 -0.0301925
674.519 51.7843 0.668642 -0.0301898
683.911 56.9751 0.677458 -0.0304743
692.663 63.1848 0.685589 -0.0310928
700.665 70.3354 0.692996 -0.0321395
707.815 78.3369 0.699602 -0.0336062
714.025 87.0887 0.70534 -0.0354825
719.216 96.4807 0.710144 -0.0377379
723.322 106.395 0.713951 -0.0403377
726.293 116.706 0.716704 -0.0432441
728.091 127.286 0.718348 -0.046416
567.221 290.954 0.561934 -0.103382
565.384 301.771 0.560578 -0.106446
562.346 312.313 0.55786 -0.109546
558.148 322.45 0.553821 -0.112678
552.841 332.052 0.548532 -0.115812
546.492 341 0.542111 -0.118875
539.181 349.181 0.534694 -0.121781
531 356.492 0.526469 -0.124367
522.052 362.841 0.517618 -0.126493
512.45 368.148 0.508295 -0.128014
502.313 372.346 0.498595 -0.128848
491.771 375.384 0.488573 -0.128988
480.954 377.221 0.478312 -0.128499
470 377.837 0.467938 -0.127533
459.046 377.221 0.457585 -0.126284
448.229 375.384 0.447338 -0.124894
437.687 372.346 0.43736 -0.123575
427.55 368.148 0.427758 -0.122117
417.948 362.841 0.418613 -0.120536
409 356.492 0.410001 -0.118783
400.819 349.181 0.402028 -0.116784
393.508 341 0.394803 -0.114508
387.159 332.052 0.388441 -0.111971
381.852 322.45 0.383117 -0.109216
377.654 312.313 0.378797 -0.106285
374.616 301.771 0.375576 -0.103305
372.779 290.954 0.373498 -0.10036
372.163 280 0.372536 -0.0974975
372.779 269.046 0.372687 -0.0947693
374.616 258.229 0.373962 -0.0922154
377.654 247.687 0.376402 -0.0898466
381.852 237.55 0.380052 -0.087645
387.159 227.948 0.384899 -0.0855751
393.508 219 0.390934 -0.0834954
400.819 210.819 0.398075 -0.081385
409 203.508 0.406213 -0.0792938
417.948 197.159 0.415195 -0.0773345
427.55 191.852 0.424842 -0.0756657
437.687 187.654 0.434982 -0.0744628
448.229 184.616 0.445463 -0.0738821
459.046 182.779 0.456138 -0.0738697
470 182.163 0.466913 -0.0744487
480.954 182.779 0.477657 -0.0755008
491.771 184.616 0.488205 -0.0768595
502.313 187.654 0.498396 -0.0783327
512.45 191.852 0.508094 -0.0797815
522.052 197.159 0.517183 -0.0811018
531 203.508 0.525587 -0.0823474
539.181 210.819 0.533216 -0.083683
546.492 219 0.540022 -0.0852088
552.841 227.948 0.545959 -0.0870472
558.148 237.55 0.551004 -0.0892335
562.346 247.687 0.55518 -0.0917074
565.384 258.229 0.558475 -0.0944111
567.221 269.046 0.560778 -0.0972986
793.612 335.66 0.789187 -0.125388
791.823 346.186 0.787471 -0.128318
788.867 356.446 0.784542 -0.131183
784.782 366.31 0.780464 -0.133972
779.617 375.655 0.775292 -0.13666
773.438 384.363 0.769094 -0.139213
766.324 392.324 0.761939 -0.1416
758.363 399.438 0.753933 -0.143729
749.655 405.617 0.745145 -0.145514
740.31 410.782 0.735721 -0.146851
730.446 414.867 0.725818 -0.147628
720.186 417.823 0.715573 -0.147791
709.66 419.612 0.705126 -0.147338
699 420.21 0.694619 -0.146346
688.34 419.612 0.684196 -0.144938
677.814 417.823 0.673999 -0.143263
667.554 414.867 0.66414 -0.141525
657.69 410.782 0.654767 -0.139794
648.345 405.617 0.64596 -0.138104
639.637 399.438 0.63779 -0.136403
631.676 392.324 0.630322 -0.134633
624.562 384.363 0.623584 -0.132694
618.383 375.655 0.617631 -0.130536
613.218 366.31 0.612541 -0.128131
609.133 356.446 0.60825 -0.125507
606.177 346.186 0.604871 -0.122705
604.388 335.66 0.602505 -0.119776
603.79 325 0.601265 -0.116772
604.388 314.34 0.601256 -0.113731
606.177 303.814 0.602547 -0.110667
609.133 293.554 0.60518 -0.107562
613.218 283.69 0.609123 -0.104398
618.383 274.345 0.614267 -0.10121
624.562 265.637 0.620495 -0.0980688
631.676 257.676 0.627618 -0.0951125
639.637 250.562 0.635434 -0.0924714
648.345 244.383 0.643728 -0.0903188
657.69 239.218 0.652403 -0.0887896
667.554 235.133 0.661506 -0.087959
677.814 232.177 0.671171 -0.0878523
688.34 230.388 0.681355 -0.0884784
699 229.79 0.691857 -0.0897163
709.66 230.388 0.702435 -0.0913223
720.186 232.177 0.712928 -0.0931157
730.446 235.133 0.723201 -0.0949761
740.31 239.218 0.733145 -0.0968849
749.655 244.383 0.742645 -0.0988708
758.363 250.562 0.751565 -0.100957
766.324 257.676 0.7598 -0.10321
773.438 265.637 0.767229 -0.10561
779.617 274.345 0.773735 -0.108153
784.782 283.69 0.779233 -0.110831
788.867 293.554 0.783635 -0.113619
791.823 303.814 0.786873 -0.116489
793.612 314.34 0.788896 -0.119416
263.408 358.651 0.257556 -0.126472
261.453 370.156 0.25565 -0.129856
258.222 381.369 0.2526 -0.132946
253.757 392.151 0.248514 -0.135717
248.112 402.364 0.243422 -0.138105
241.359 411.882 0.23735 -0.14009
233.583 420.583 0.230321 -0.141683
224.882 428.359 0.222368 -0.143011
215.364 435.112 0.213568 -0.144159
205.151 440.757 0.204009 -0.145429
194.369 445.222 0.193791 -0.146939
183.156 448.453 0.183041 -0.148664
171.651 450.408 0.171897 -0.150501
160 451.062 0.16055 -0.15223
148.349 450.408 0.149233 -0.153576
136.844 448.453 0.138205 -0.15424
125.631 445.222 0.127629 -0.154089
114.849 440.757 0.117484 -0.153137
104.636 435.112 0.107702 -0.151415
95.1184 428.359 0.0983868 -0.149051
86.4171 420.583 0.0897099 -0.146198
78.6411 411.882 0.0818656 -0.143032
71.8882 402.364 0.0750306 -0.139672
66.2434 392.151 0.0693626 -0.136204
61.7776 381.369 0.0648466 -0.132659
58.5471 370.156 0.061591 -0.129095
56.5923 358.651 0.0596391 -0.125502
55.938 347 0.0590311 -0.121907
56.5923 335.349 0.0597639 -0.118375
58.5471 323.844 0.0618014 -0.114949
61.7776 312.631 0.0650849 -0.111684
66.2434 301.849 0.0695081 -0.108662
71.8882 291.636 0.0749779 -0.106026
78.6411 282.118 0.0814106 -0.103844
86.4171 273.417 0.0887284 -0.102189
95.1184 265.641 0.0969033 -0.101095
104.636 258.888 0.105893 -0.100516
114.849 253.243 0.115607 -0.100311
125.631 248.778 0.125953 -0.100287
136.844 245.547 0.136826 -0.100326
148.349 243.592 0.148129 -0.100255
160 242.938 0.159554 -0.100187
171.651 243.592 0.170929 -0.100042
183.156 245.547 0.182104 -0.0997445
194.369 248.778 0.192924 -0.099304
205.151 253.243 0.203259 -0.0989117
215.364 258.888 0.212947 -0.0988127
224.882 265.641 0.221789 -0.0993675
233.583 273.417 0.229708 -0.100685
241.359 282.118 0.236757 -0.102711
248.112 291.636 0.243002 -0.105328
253.757 301.849 0.248361 -0.108419
258.222 312.631 0.252692 -0.111843
261.453 323.844 0.255858 -0.115449
263.408 335.349 0.257722 -0.119141
197.008 561.93 0.193835 -0.192732
195.174 572.723 0.191118 -0.195763
192.143 583.242 0.187232 -0.19873
187.954 593.356 0.182319 -0.201539
182.659 602.938 0.176461 -0.204074
176.324 611.866 0.169726 -0.206215
169.029 620.029 0.162126 -0.207871
160.866 627.324 0.153109 -0.209256
151.938 633.659 0.141917 -0.209615
142.356 638.954 0.132133 -0.211439
132.242 643.143 0.123724 -0.213213
121.723 646.174 0.116514 -0.214956
110.93 648.008 0.109829 -0.216215
100 648.622 0.102613 -0.216794
89.0698 648.008 0.0934873 -0.216593
78.2771 646.174 0.0820488 -0.215812
67.7576 643.143 0.0704065 -0.214573
57.6435 638.954 0.0597536 -0.213404
48.0621 633.659 0.0500361 -0.212247
39.1339 627.324 0.0411052 -0.210941
30.971 620.029 0.0328242 -0.209298
23.6763 611.866 0.0251788 -0.207218
17.3413 602.938 0.018277 -0.204768
12.0459 593.356 0.0123462 -0.20215
7.8565 583.242 0.00829494 -0.199788
4.82588 572.723 0.0066691 -0.197374
2.99212 561.93 0.00626266 -0.195544
2.3783 551 0.00620033 -0.194088
2.99212 540.07 0.00659466 -0.192727
4.82588 529.277 0.00786472 -0.19124
7.8565 518.758 0.0099527 -0.189304
12.0459 508.644 0.0121431 -0.186617
17.3413 499.062 0.0179736 -0.184116
23.6763 490.134 0.0246639 -0.181659
30.971 481.971 0.0321893 -0.17919
39.1339 474.676 0.0404659 -0.176741
48.0621 468.341 0.0494058 -0.174313
57.6435 463.046 0.0589168 -0.171901
67.7576 458.857 0.0689104 -0.169503
78.2771 455.826 0.0792958 -0.167159
89.0698 453.992 0.0898901 -0.164929
100 453.378 0.100576 -0.163026
110.93 453.992 0.111172 -0.161688
121.723 455.826 0.121502 -0.161058
132.242 458.857 0.131456 -0.161188
142.356 463.046 0.141037 -0.16207
151.938 468.341 0.150299 -0.163664
160.866 474.676 0.159215 -0.165877
169.029 481.971 0.167534 -0.168543
176.324 490.134 0.175123 -0.171543
182.659 499.062 0.181703 -0.17464
187.954 508.644 0.187115 -0.177723
192.143 518.758 0.191246 -0.180756
195.174 529.277 0.19402 -0.183741
197.008 540.07 0.195363 -0.186698
420.582 515.77 0.418069 -0.179978
418.776 526.404 0.415962 -0.182641
415.79 536.769 0.412729 -0.185289
411.662 546.734 0.408524 -0.187808
406.444 556.175 0.403438 -0.190109
400.202 564.972 0.397531 -0.192147
393.015 573.015 0.390811 -0.19394
384.972 580.202 0.383278 -0.195483
376.175 586.444 0.37494 -0.196863
366.734 591.662 0.365856 -0.198125
356.769 595.79 0.356171 -0.199144
346.404 598.776 0.346037 -0.199861
335.77 600.582 0.33563 -0.200253
325 601.187 0.3251 -0.200335
314.23 600.582 0.314572 -0.200145
303.596 598.776 0.304147 -0.199685
293.231 595.79 0.293945 -0.198936
283.266 591.662 0.284053 -0.197832
273.825 586.444 0.274576 -0.196345
265.028 580.202 0.265633 -0.194469
256.985 573.015 0.257365 -0.192242
249.798 564.972 0.249926 -0.189733
243.556 556.175 0.243471 -0.187046
238.338 546.734 0.238152 -0.184275
234.21 536.769 0.234087 -0.181509
231.224 526.404 0.23134 -0.178751
229.418 515.77 0.229942 -0.175989
228.813 505 0.229843 -0.173208
229.418 494.23 0.230961 -0.170436
231.224 483.596 0.233182 -0.167737
234.21 473.231 0.236401 -0.165164
238.338 463.266 0.24051 -0.162783
243.556 453.825 0.245466 -0.160734
249.798 445.028 0.25126 -0.159053
256.985 436.985 0.257883 -0.157767
265.028 429.798 0.265305 -0.156841
273.825 423.556 0.273459 -0.156195
