1.02087e-10 85.094 0.000600066
6.70245 0.24457 5.70769
2.37172e-10 2.01128 0.0112805
2.48517 175.088 2.36748
3.02987 -0.332067 0.333407
1.01766 -0.0511446 0.122313
6.8945e-10 648.636 0.363594
10.1486 394.346 5.20095
1.49193e-10 6.70951 0.709507
15.7104 643.21 15.5476
7.14932 540.726 0.243241
9.97777e-10 7.99473 0.00526613
649.361 -0.464665 0.588555
868.425 -2.92513 2.95582
11.8195 525.067 1.81955
2.59127e-10 -6.02808e-13 2.59051e-10
535.986 45.7112 1.29721
16.2333 330.772 4.23671
2.79615e-10 9.29731e-11 2.94599e-10
236.753 -1.24961 1.24963
15.4274 242.802 1.44105
4.19479e-09 14.9897 0.0102515
0.253838 -0.00121643 0.0012453
16.6869 364.06 0.724607
1.24839e-09 17.1049 0.104871
2.02697 137.992 1.33479
23.8181 567.739 5.81895
1.97733e-10 19.0553 0.0552948
2.86699 324.53 2.69791
22.1527 263.625 2.19662
1.77051e-10 21.5343 0.534255
8.90725 551.598 8.3071
22.3118 421.109 0.32135
9.50309e-09 22.9943 0.00571602
0.752978 481.997 0.645487
25.1913 836.01 1.1938
-7.87179e-11 25.0912 0.0911827
74.4227 -0.0497356 0.0602961
6.43243e-10 63.8472 0.027164
0.946662 0.0321255 0.0622654
0.130481 0.033066 0.0624024
2.99593e-10 42.5737 0.0270123
0.980221 0.0237237 0.0308873
0.890258 0.0238136 0.0309589
4.15064e-10 21.286 0.0125903
0.998024 0.0109981 0.0111742
0.634064 0.0125265 0.0127969
10.4059 83.3078 0.0804255
2.02802 20.7891 0.0282213
0.714892 0.00406485 0.0157788
31.4166 83.2332 0.170796
2.1414 41.572 0.141771
1.11234 -0.0101231 0.114839
51.8835 87.8358 0.231451
2.22821 61.3257 0.22891
1.10547 -0.0180449 0.233395
70.8167 96.8514 0.30403
2.30314 79.0183 0.308626
1.2888 -0.0545042 0.315166
87.3264 109.863 0.437612
2.4321 93.8228 0.436998
1.14327 -0.0638857 0.39225
102.283 124.278 3.07817
3.9424 104.812 1.95504
0.725077 -0.0764369 0.272767
111.884 143.593 3.22943
4.14353 111.918 2.14384
0.209298 -0.00270874 0.00275018
116.443 163.785 3.24511
3.86034 113.69 1.86048
0.463817 -0.00508453 0.00556267
116.823 195.001 5.1875
6.34656 109.111 3.34711
2.32231 0.0824655 1.46606
109.44 215.024 4.65818
5.45401 100.108 2.45849
1.7165 0.151222 1.02404
98.6188 232.495 5.0435
4.81684 86.7145 1.82605
0.0491977 6.66677e-11 2.18351e-10
84.4396 247.29 5.63602
4.47948 70.3072 1.49502
0.0730729 -2.23046e-09 2.30544e-09
67.5841 259.089 6.32623
5.05455 52.0722 2.09622
1.15827 0.520677 1.16121
45.3448 266.854 3.76545
3.43995 31.2549 0.439998
0.736572 -0.00698573 0.00700818
23.4443 269.007 2.67466
3.11093 10.2946 0.11518
0.689446 -0.00567687 0.00586777
1.29464e-10 634.228 2.83172
4.13988 -0.0691011 0.156018
0.245212 -0.0404881 0.132395
1.79228e-10 609.21 3.96837
4.01416 -0.0321495 0.0351288
0.244959 0.000658323 0.00667193
2.51056e-10 584.062 5.2358
9.89026 -1.63332 6.11252
6.25253 -1.61207 6.1115
3.64422e-13 563.119 2.29805
9.90345 -1.62537 6.12312
6.37642 -1.61243 6.11616
2.62805e-10 536.775 4.7609
9.90881 -1.58546 6.11782
6.49308 -1.61584 6.11464
4.05709e-10 512.704 4.95108
5.32103 -0.387501 1.37669
2.02581 -0.368342 1.36162
2.02521e-10 490.898 2.87623
4.18156 -0.234941 0.296918
1.01267 -0.204104 0.271178
4.50048e-11 467.726 2.16778
4.01428 -0.122523 0.123352
0.948507 -0.092141 0.0922644
2.53845e-10 443.318 2.69471
4.02031 -0.0414511 0.046159
0.0724379 -7.40711e-11 7.52647e-11
2.17887e-13 421.865 0.266747
4.00246 -0.026179 0.0262941
0.179275 0.0257332 0.0285317
5.60954e-10 395.145 3.10644
4.03188 -0.344815 0.346286
0.420585 -0.0512656 0.121204
3.2965e-10 374.327 0.04325
4.04737 -0.0334966 0.0580136
0.477563 -0.0330901 0.058009
2.03814e-10 350.393 0.0963669
4.01754 -0.0223381 0.0284006
0.566258 -0.0217345 0.0277049
4.53435e-10 326.556 0.0525295
4.00008 -0.00909426 0.00909458
0.668266 -0.00841699 0.00841704
3.60909e-10 302.594 0.134169
3.99854 -0.00671898 0.00687668
0.785688 -0.00563213 0.0058856
1.49398e-09 278.848 0.000672589
4.15499 382.726 0.155284
-1.14517e-10 5.13093 0.130925
0.879975 648.981 0.490757
5.30826 358.044 0.308259
-1.26146e-10 5.04556 0.0455639
1.25979 648.853 0.581726
5.28966 333.295 0.294884
3.98043e-11 5.04709 0.0470871
0.00431756 648.792 0.208175
5.0014 308.658 0.00147328
5.1876e-10 5.18672 0.186719
1.08418 649.035 0.773303
5.42346 284.019 0.4268
1.33738e-10 5.10838 0.108384
1.52349 648.887 0.911429
5.38502 259.283 0.385164
1.02094e-09 4.99731 0.0026856
0.927255 648.636 0.36433
5.19025 234.544 0.193714
7.82655e-12 5.00642 0.00641645
0.95982 648.949 0.72785
5.23208 209.861 0.233625
4.23649e-10 4.99077 0.00922692
9.03397 647.893 8.56464
9.77629 185.375 4.7797
1.29958e-10 5.80784 0.807837
15.41 648.11 14.5887
8.22887 160.381 3.23114
1.17615e-10 5.60513 0.605132
14.7137 649.403 14.5635
8.64937 136.17 3.66709
2.89715e-10 5.6277 0.627701
10.934 649.123 10.4716
7.1093 111.354 2.12261
4.61896e-09 4.9584 0.0415979
3.88672 643.607 6.22885
5.4986 85.6855 0.89122
-1.26127e-10 4.55242 0.447579
0.0779194 644.256 4.74425
5.49715 60.2721 1.54186
1.04655e-10 3.65017 1.34983
8.79546 648.191 8.449
5.44819 36.9543 0.456105
8.4601e-11 5.0084 0.00840497
8.84751 648.813 8.15701
5.09497 12.0207 0.339164
2.8695e-11 4.73381 0.266195
9.92373 641.893 9.07884
13.8988 395.704 7.90647
4.10592 0.79154 3.90077
406.68 623.645 10.6304
13.4234 398.456 7.42427
3.55074 0.206327 2.63371
410.9 608.16 10.8286
11.2899 403.864 5.33984
2.80473 0.635962 2.39326
419.49 593.863 12.6661
14.2913 413.575 8.30071
1.11299 0.26403 0.624833
427.053 582.721 10.9126
12.3907 423.925 6.39101
0.526644 0.0711172 0.0769969
439.532 575.63 10.5942
15.3742 433.998 9.72082
9.84965 -2.69446 9.31764
454.781 569.078 12.4647
16.8486 446.771 11.4488
10.5148 -3.87559 10.2951
467.848 564.306 11.9591
14.2457 465.272 8.25029
0.915777 -0.0051994 0.0190644
479.775 565.199 8.81143
12.0912 479.837 6.09304
0.786468 -0.00408835 0.0118589
496.708 566.257 11.5357
13.2441 491.377 7.67238
0.580057 -0.00407891 0.00629963
510.537 572.244 11.2062
14.081 505.157 8.30528
2.38589 -0.471823 2.29153
521.169 579.296 10.112
13.3378 518.661 7.33779
0.215663 -0.00158867 0.00214825
533.979 586.547 13.6714
15.0991 528.088 9.09982
1.2909 -0.3591 0.94152
542.524 599.328 13.3784
15.2516 534.957 9.25814
0.309587 -0.00472787 0.00475596
549.217 612.828 14.1325
16.2429 538.966 10.2681
5.54518 -1.25888 5.33741
554.052 627.567 15.5235
18.0692 539.807 12.1448
6.34498 -1.28171 5.73911
555.994 636.048 17.0837
20.3644 539.254 13.4953
6.16669 -0.885255 5.98039
553.741 638.22 14.8423
18.8439 539.756 11.9163
5.66385 -0.340781 4.92309
559.898 635.465 22.3844
7.14904 540.784 0.242982
3.35079 0.450494 3.13197
869.128 640.545 14.1531
22.0459 847.454 14.0463
2.35315e-10 8.09234 0.0923379
10.1707 648.544 9.84522
20.3023 826.206 12.3358
1.44174e-10 8.82427 0.824272
11.595 647.778 10.7711
20.3761 805.164 12.4676
1.62876e-08 7.96672 0.0332809
3.04293 646.377 3.68756
12.3228 782.918 5.44547
8.71976e-10 7.95575 0.0442547
0.00812085 646.033 2.96686
13.6849 762.365 6.63542
8.6165e-11 9.23947 1.23947
11.1833 649.152 10.6189
19.9058 745.339 11.9058
1.623e-10 8.63881 0.638813
7.79371 648.852 7.6723
16.5846 724.565 8.59122
1.92145e-10 8.14136 0.141359
10.2705 646.986 9.79948
18.0044 702.257 10.2437
3.27087e-09 7.97431 0.0256869
13.3311 647.709 13.157
21.6529 682.575 13.7288
1.40993e-10 9.96631 1.96631
16.4645 649.147 15.6703
23.9726 663.608 15.9727
5.95607e-09 7.9974 0.00260464
0.861226 648.938 0.512659
8.50645 643.065 0.510762
3.94975e-08 7.99816 0.00183657
1.11402 648.847 0.255315
8.2117 622.532 0.263194
1.18641e-10 7.95334 0.0466552
0.851855 648.96 0.386905
8.35743 602.201 0.360155
-7.01073e-11 7.88526 0.11474
0.0243625 648.718 0.281853
8.05071 581.524 0.283879
2.68277e-10 7.87527 0.124732
1.08539 648.874 0.519196
8.44491 561.243 0.460119
8.44878e-10 7.92558 0.0744223
0.867802 648.986 0.728854
8.89602 867.985 0.896145
0.685234 0.0776625 0.181821
868.256 26.2925 0.791607
10.0312 868.1 1.03612
0.912038 0.136244 0.375153
868.322 53.2623 0.881909
10.5182 868.159 1.52656
0.717203 0.140474 0.180305
868.607 80.4683 0.894513
10.44 868.049 1.44079
1.11417 0.125144 0.484765
869.027 107.678 1.13749
10.6488 867.694 1.67691
2.42845 -0.335818 1.77305
869.407 134.714 1.49104
10.2711 867.546 1.34968
1.86412 -0.278181 1.16855
868.813 161.638 1.01774
9.90454 867.8 0.926443
1.25788 0.046314 0.489242
868.514 188.675 0.802794
21.5697 867.862 12.5704
3.5415 2.33214 3.58975
874.936 205.356 12.985
24.1865 869.015 15.2204
6.54149 0.51046 5.71019
875.227 234.647 11.3317
21.7443 868.578 12.7574
1.15473 0.0402444 0.262002
869.217 267.793 2.89255
11.946 867.979 2.94604
0.944869 0.000341146 0.00737716
869.343 294.834 2.94818
12.1737 868.073 3.17453
1.0712 0.0480866 0.103837
869.273 321.832 2.95621
12.0472 868.044 3.04754
0.0208333 2.06836e-10 4.84273e-10
869.285 348.895 2.94203
12.0216 868.013 3.02161
0.0625 2.38563e-10 3.5229e-10
869.205 376.058 2.79811
11.5549 868.029 2.55511
0.104286 5.37251e-05 0.000130931
869.092 403.367 2.5084
11.2783 867.983 2.27838
0.0435192 0.0122756 0.103048
869.189 430.392 2.56664
11.3965 868.026 2.39669
0.338738 0.0585472 0.162175
869.238 457.453 2.57292
11.2964 868.002 2.29645
0.236019 0.00118322 0.00695391
870.44 484.183 3.5413
12.0213 867.869 3.0242
0.743156 -0.0234458 0.472904
870.23 511.789 2.99716
11.3731 867.721 2.38945
0.885122 -0.0212523 0.573017
869.374 538.595 2.62654
11.4271 867.939 2.4279
0.358304 -0.00229564 0.00473193
869.656 565.557 2.84856
11.5486 867.999 2.54858
0.474209 0.0355655 0.0860676
869.816 592.61 2.93534
19.2045 868.197 10.2064
6.36784 0.40596 5.94422
877.237 618.05 10.0302
19.9308 868.9 10.9678
6.20486 1.25427 5.86147
541.893 -0.610572 6.14995
15.0772 547.592 5.1952
6.65628e-10 9.9899 0.0100996
0.188389 -0.00779396 0.0208987
11.2928 567.572 1.34016
1.98028e-09 9.98739 0.0126118
0.616192 -0.0164327 0.0303652
10.9161 589.178 0.933687
7.00291e-08 9.99583 0.00416724
0.0756726 1.00999e-09 2.32152e-09
11.5536 610.752 1.55412
1.19521e-09 9.99107 0.00893183
0.495618 -0.00575071 0.0151356
11.5192 632.151 1.52112
9.44452e-10 9.99536 0.00463727
0.923276 -0.00493161 0.0208796
11.7043 653.597 1.70546
6.40526e-10 10.0131 0.0131127
0.359267 0.014307 0.0231849
11.5843 675.015 1.58627
6.84469e-09 9.99669 0.00330752
0.794567 -0.00293804 0.0171438
11.5808 696.425 1.5842
-2.85285e-10 9.99849 0.00150938
0.206011 -0.00507844 0.0397182
13.271 716.055 3.78629
9.85506e-09 9.97342 0.0265772
0.65567 -0.0272265 0.0360836
11.7387 739.35 1.73931
5.21381e-11 9.98378 0.0162206
0.0899423 -0.0159883 0.0283022
11.7729 760.79 1.77334
3.2024e-09 9.99502 0.00497668
0.532241 -0.00507375 0.0158362
11.7859 782.232 1.78621
2.19295e-09 9.99129 0.00871322
0.981104 -0.00216473 0.00216637
11.7222 803.599 1.72499
-1.05505e-10 9.85614 0.143856
0.393125 -0.146641 0.148283
10.0047 824.656 0.476244
7.16536e-10 9.73807 0.261926
0.84952 -0.259374 0.259374
10.4815 846.302 0.549276
-1.33469e-11 9.8338 0.166197
0.275038 -0.166333 0.166524
11.2244 527.444 1.22902
0.543205 -0.00105691 0.00108088
529.873 9.96466 1.26127
12.4195 531.57 1.41956
0.00601945 1.75572e-10 2.69603e-10
533.224 21.6145 1.28042
12.8288 534.327 1.82901
0.944939 0.0606793 0.112752
535.38 33.6186 1.26959
12.434 535.659 1.434
0.924285 -0.00207111 0.00207135
535.92 52.4159 6.70862
18.7828 533.009 6.7839
0.0104793 8.66831e-11 4.2506e-10
530.936 76.039 6.69904
